user_id,age,gender,occupation,zip_code,prenom,nom,email,preferred_genre,best_rated_movie
527,33,M,librarian,12180,Crystal,Calhoun,crystal.calhoun@outlook.com,Drama,"Godfather, The (1972)"
528,18,M,student,55104,Keith,Davis,keith.davis@gmail.com,Comedy,Sneakers (1992)
529,47,F,administrator,44224,Jacqueline,Hunt,jacqueline.hunt@yahoo.com,Thriller,"Devil's Advocate, The (1997)"
530,29,M,engineer,94040,Stephanie,Sanchez,stephanie.sanchez@outlook.com,Drama,12 Angry Men (1957)
531,30,F,salesman,97408,Felicia,Williams,felicia.williams@gmail.com,Drama,Anna Karenina (1997)
532,20,M,student,92705,Thomas,Williams,thomas.williams@outlook.com,Drama,Rear Window (1954)
533,43,M,librarian,02324,Kimberly,Lee,kimberly.lee@yahoo.com,Drama,Star Wars (1977)
534,20,M,student,05464,Jim,Edwards,jim.edwards@gmail.com,Comedy,Jackie Chan's First Strike (1996)
535,45,F,educator,80302,Maria,Anthony,maria.anthony@outlook.com,Drama,Ninotchka (1939)
536,38,M,engineer,30078,David,Tran,david.tran@gmail.com,Drama,Raiders of the Lost Ark (1981)
537,36,M,engineer,22902,Pamela,Burke,pamela.burke@outlook.com,Drama,Citizen Kane (1941)
538,31,M,scientist,21010,Melissa,Tran,melissa.tran@outlook.com,Drama,Amadeus (1984)
539,53,F,administrator,80303,Anthony,Manning,anthony.manning@yahoo.com,Drama,"Adventures of Priscilla, Queen of the Desert, The (1994)"
540,28,M,engineer,91201,Stephen,Rodriguez,stephen.rodriguez@yahoo.com,Drama,Fargo (1996)
541,19,F,student,84302,Eric,Collins,eric.collins@outlook.com,Comedy,Indiana Jones and the Last Crusade (1989)
542,21,M,student,60515,Amy,Francis,amy.francis@gmail.com,Comedy,Pulp Fiction (1994)
543,33,M,scientist,95123,Natalie,Logan,natalie.logan@yahoo.com,Drama,2001: A Space Odyssey (1968)
544,44,F,other,29464,Tyler,Lee,tyler.lee@yahoo.com,Drama,Titanic (1997)
545,27,M,technician,08052,Kathleen,Perez,kathleen.perez@gmail.com,Action,Indiana Jones and the Last Crusade (1989)
546,36,M,executive,22911,Janet,Cox,janet.cox@gmail.com,Action,Twister (1996)
547,50,M,educator,14534,Melissa,Johnson,melissa.johnson@gmail.com,Drama,As Good As It Gets (1997)
548,51,M,writer,95468,Jennifer,Townsend,jennifer.townsend@gmail.com,Thriller,Heat (1995)
549,42,M,scientist,45680,Willie,Diaz,willie.diaz@yahoo.com,Action,Star Wars (1977)
550,16,F,student,95453,Heather,Wiley,heather.wiley@outlook.com,Action,Dante's Peak (1997)
551,25,M,programmer,55414,Matthew,Murillo,matthew.murillo@outlook.com,Drama,In the Line of Fire (1993)
552,45,M,other,68147,Gabriella,Roberts,gabriella.roberts@gmail.com,Comedy,In & Out (1997)
553,58,M,educator,62901,Michelle,Anderson,michelle.anderson@gmail.com,Drama,Dial M for Murder (1954)
554,32,M,scientist,62901,Troy,Williams,troy.williams@outlook.com,Drama,"Silence of the Lambs, The (1991)"
555,29,F,educator,23227,Jodi,Tapia,jodi.tapia@gmail.com,Comedy,Citizen Ruth (1996)
556,35,F,educator,30606,Mary,Johnson,mary.johnson@outlook.com,Drama,Cop Land (1997)
557,30,F,writer,11217,Michael,Hunt,michael.hunt@gmail.com,Drama,Babe (1995)
558,56,F,writer,63132,Monica,Estrada,monica.estrada@yahoo.com,Drama,Cold Comfort Farm (1995)
559,69,M,executive,10022,Phyllis,Lopez,phyllis.lopez@gmail.com,Drama,Full Metal Jacket (1987)
560,32,M,student,10003,Christine,Lester,christine.lester@yahoo.com,Drama,Contact (1997)
561,23,M,engineer,60005,Matthew,Manning,matthew.manning@gmail.com,Drama,Taxi Driver (1976)
562,54,F,administrator,20879,Christopher,Wells,christopher.wells@gmail.com,Drama,"Birds, The (1963)"
563,39,F,librarian,32707,Erin,Gonzalez,erin.gonzalez@gmail.com,Comedy,"American President, The (1995)"
564,65,M,retired,94591,Kristen,Vaughan,kristen.vaughan@outlook.com,Action,Independence Day (ID4) (1996)
565,40,M,student,55422,Michelle,Taylor,michelle.taylor@gmail.com,Drama,"Madness of King George, The (1994)"
566,20,M,student,14627,Linda,Hamilton,linda.hamilton@yahoo.com,Drama,Before the Rain (Pred dozhdot) (1994)
567,24,M,entertainment,10003,Loretta,Russo,loretta.russo@outlook.com,Drama,"Die xue shuang xiong (Killer, The) (1989)"
568,39,M,educator,01915,Christopher,Skinner,christopher.skinner@yahoo.com,Drama,All About Eve (1950)
569,34,M,educator,91903,Brittany,Morris,brittany.morris@gmail.com,Drama,"Spitfire Grill, The (1996)"
570,26,M,educator,14627,Julie,Avery,julie.avery@outlook.com,Drama,Ulee's Gold (1997)
571,34,M,artist,01945,Kristen,Evans,kristen.evans@yahoo.com,Drama,Lone Star (1996)
572,51,M,educator,20003,Martin,Blevins,martin.blevins@outlook.com,Drama,Lone Star (1996)
573,68,M,retired,48911,April,James,april.james@outlook.com,Drama,M*A*S*H (1970)
574,56,M,educator,53188,Christopher,Ramirez,christopher.ramirez@outlook.com,Drama,Contact (1997)
575,33,M,marketing,46032,Elizabeth,Parrish,elizabeth.parrish@gmail.com,Drama,"Princess Bride, The (1987)"
576,48,M,executive,98281,Dawn,Boyer,dawn.boyer@outlook.com,Drama,Up Close and Personal (1996)
577,36,F,student,77845,Jordan,West,jordan.west@outlook.com,Drama,Aladdin (1992)
578,31,M,administrator,M7A1A,Nicole,Bell,nicole.bell@yahoo.com,Action,Titanic (1997)
579,32,M,educator,48103,Pamela,Hunter,pamela.hunter@outlook.com,Comedy,Much Ado About Nothing (1993)
580,16,M,student,17961,Cristian,West,cristian.west@gmail.com,Action,Return of the Jedi (1983)
581,37,M,other,94131,Carol,Bartlett,carol.bartlett@gmail.com,Drama,"City of Lost Children, The (1995)"
582,17,M,student,93003,Audrey,Shaw,audrey.shaw@yahoo.com,Action,Amistad (1997)
583,44,M,engineer,29631,Sara,Patterson,sara.patterson@yahoo.com,Drama,"Usual Suspects, The (1995)"
584,25,M,student,27511,Jennifer,Russell,jennifer.russell@gmail.com,Action,Titanic (1997)
585,69,M,librarian,98501,Jesse,Black,jesse.black@gmail.com,Drama,"Secret of Roan Inish, The (1994)"
586,20,M,student,79508,Sarah,Figueroa,sarah.figueroa@gmail.com,Action,Interview with the Vampire (1994)
587,26,M,other,14216,Matthew,Quinn,matthew.quinn@gmail.com,Drama,Good Will Hunting (1997)
588,18,F,student,93063,Andrea,Morrison,andrea.morrison@gmail.com,Drama,Mallrats (1995)
589,21,M,lawyer,90034,Michael,Webster,michael.webster@yahoo.com,Thriller,Titanic (1997)
590,50,M,educator,82435,Anthony,Black,anthony.black@gmail.com,Drama,Secrets & Lies (1996)
591,57,F,librarian,92093,Jessica,West,jessica.west@yahoo.com,Comedy,"Red Firecracker, Green Firecracker (1994)"
592,18,M,student,97520,Cindy,Barrera,cindy.barrera@gmail.com,Drama,Lone Star (1996)
593,31,F,educator,68767,Thomas,Anderson,thomas.anderson@yahoo.com,Drama,"Christmas Carol, A (1938)"
594,46,M,educator,M4J2K,John,Johnson,john.johnson@outlook.com,Drama,"Boot, Das (1981)"
595,25,M,programmer,31909,Susan,Thornton,susan.thornton@yahoo.com,Drama,Get on the Bus (1996)
596,20,M,artist,77073,Dana,Hurst,dana.hurst@gmail.com,Thriller,Titanic (1997)
597,23,M,other,84116,Dustin,Wyatt,dustin.wyatt@gmail.com,Action,Air Force One (1997)
598,40,F,marketing,43085,David,Mccann,david.mccann@yahoo.com,Drama,Titanic (1997)
599,22,F,student,R3T5K,Rebecca,Cox,rebecca.cox@yahoo.com,Romance,"Time to Kill, A (1996)"
600,34,M,programmer,02320,Carrie,Green,carrie.green@outlook.com,Action,"Godfather, The (1972)"
601,19,F,artist,99687,Douglas,Blair,douglas.blair@yahoo.com,Drama,Return of the Jedi (1983)
602,47,F,other,34656,Christopher,Lambert,christopher.lambert@gmail.com,Action,Star Wars (1977)
603,21,M,programmer,47905,Brittany,Perez,brittany.perez@outlook.com,Action,Seven (Se7en) (1995)
604,39,M,educator,11787,Tina,Reed,tina.reed@outlook.com,Horror,Jaws (1975)
605,33,M,engineer,33716,Michael,Hopkins,michael.hopkins@yahoo.com,Drama,"Godfather, The (1972)"
606,28,M,programmer,63044,Jeffrey,Martinez,jeffrey.martinez@yahoo.com,Drama,Cinderella (1950)
607,49,F,healthcare,02154,Todd,Holmes,todd.holmes@gmail.com,Drama,Lawrence of Arabia (1962)
608,22,M,other,10003,Lee,Davis,lee.davis@outlook.com,Drama,"Women, The (1939)"
609,13,F,student,55106,Michael,Weaver,michael.weaver@yahoo.com,Comedy,Marvin's Room (1996)
610,22,M,student,21227,Sean,Bentley,sean.bentley@gmail.com,Drama,Casablanca (1942)
611,46,M,librarian,77008,Richard,Marquez,richard.marquez@yahoo.com,Drama,Air Force One (1997)
612,36,M,educator,79070,Colton,Silva,colton.silva@outlook.com,Comedy,"Little Princess, A (1995)"
613,37,F,marketing,29678,Suzanne,Wagner,suzanne.wagner@outlook.com,Drama,Contact (1997)
614,54,M,educator,80227,Jessica,Ellis,jessica.ellis@gmail.com,Drama,Fargo (1996)
615,38,M,educator,27705,Eugene,Newman,eugene.newman@yahoo.com,Drama,Manhattan (1979)
616,55,M,scientist,50613,Andrew,Johnson,andrew.johnson@yahoo.com,Thriller,Amistad (1997)
617,27,F,writer,11201,Kathryn,Davidson,kathryn.davidson@yahoo.com,Horror,Psycho (1960)
618,15,F,student,44212,Eugene,Harris,eugene.harris@gmail.com,Drama,Psycho (1960)
619,17,M,student,44134,Eddie,Boyd,eddie.boyd@yahoo.com,Action,"Rock, The (1996)"
620,18,F,writer,81648,Sarah,Greene,sarah.greene@gmail.com,Children's,"Lion King, The (1994)"
621,17,M,student,60402,Jacob,Riggs,jacob.riggs@outlook.com,Comedy,2001: A Space Odyssey (1968)
622,25,M,programmer,14850,James,Webb,james.webb@gmail.com,Action,"Usual Suspects, The (1995)"
623,50,F,educator,60187,Reginald,Lewis,reginald.lewis@outlook.com,Comedy,Star Wars (1977)
624,19,M,student,30067,Mark,Whitehead,mark.whitehead@yahoo.com,Drama,Star Wars (1977)
625,27,M,programmer,20723,Edgar,Jones,edgar.jones@yahoo.com,Comedy,Terminator 2: Judgment Day (1991)
626,23,M,scientist,19807,Christopher,Richardson,christopher.richardson@yahoo.com,Thriller,"English Patient, The (1996)"
627,24,M,engineer,08034,James,Berger,james.berger@outlook.com,Drama,"Clockwork Orange, A (1971)"
628,13,M,none,94306,Jillian,Smith,jillian.smith@gmail.com,Drama,Gattaca (1997)
629,46,F,other,44224,Willie,Jordan,willie.jordan@outlook.com,Drama,"Killing Fields, The (1984)"
630,26,F,healthcare,55408,Karen,Cummings,karen.cummings@gmail.com,Drama,"First Wives Club, The (1996)"
631,18,F,student,38866,Diana,White,diana.white@outlook.com,Drama,Good Will Hunting (1997)
632,18,M,student,55454,Rodney,Harmon,rodney.harmon@outlook.com,Drama,Terminator 2: Judgment Day (1991)
633,35,M,programmer,55414,Judy,Ryan,judy.ryan@yahoo.com,Action,"Fugitive, The (1993)"
634,39,M,engineer,T8H1N,Jessica,Clark,jessica.clark@yahoo.com,Drama,Jerry Maguire (1996)
635,22,M,other,23237,Jerry,Williams,jerry.williams@outlook.com,Thriller,"Full Monty, The (1997)"
636,47,M,educator,48043,Danny,Flores,danny.flores@outlook.com,Drama,Star Trek: First Contact (1996)
637,30,M,other,74101,Megan,Vaughn,megan.vaughn@outlook.com,Drama,Seven Years in Tibet (1997)
638,45,M,engineer,01940,Karen,Sloan,karen.sloan@outlook.com,Action,Return of the Jedi (1983)
639,42,F,librarian,12065,Edward,Davis,edward.davis@gmail.com,Drama,Roman Holiday (1953)
640,20,M,student,61801,Jonathan,Garcia,jonathan.garcia@gmail.com,Comedy,With Honors (1994)
641,24,M,student,60626,Aaron,Gross,aaron.gross@outlook.com,Drama,"Maltese Falcon, The (1941)"
642,18,F,student,95521,Anna,Chan,anna.chan@gmail.com,Comedy,Hamlet (1996)
643,39,M,scientist,55122,Crystal,Hart,crystal.hart@outlook.com,Comedy,Pulp Fiction (1994)
644,51,M,retired,63645,Evelyn,Anderson,evelyn.anderson@gmail.com,Action,Air Force One (1997)
645,27,M,programmer,53211,Jessica,Archer,jessica.archer@gmail.com,Drama,"Clockwork Orange, A (1971)"
646,17,F,student,51250,William,Barnes,william.barnes@yahoo.com,Drama,Titanic (1997)
647,40,M,educator,45810,Carly,Luna,carly.luna@gmail.com,Action,Braveheart (1995)
648,43,M,engineer,91351,Elizabeth,Barker,elizabeth.barker@outlook.com,Comedy,Terminator 2: Judgment Day (1991)
649,20,M,student,39762,Shawn,Thompson,shawn.thompson@outlook.com,Action,Toy Story (1995)
650,42,M,engineer,83814,Patricia,Gallagher,patricia.gallagher@yahoo.com,Drama,"Great Race, The (1965)"
651,65,M,retired,02903,Elizabeth,Schwartz,elizabeth.schwartz@yahoo.com,Drama,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
652,35,M,other,22911,Rhonda,Christian,rhonda.christian@outlook.com,Thriller,Little Women (1994)
653,31,M,executive,55105,Carrie,Williams,carrie.williams@gmail.com,Drama,Star Wars (1977)
654,27,F,student,78739,Carl,Ward,carl.ward@yahoo.com,Drama,Schindler's List (1993)
655,50,F,healthcare,60657,Joseph,Mckinney,joseph.mckinney@outlook.com,Drama,Ruby in Paradise (1993)
656,48,M,educator,10314,Nicole,Velez,nicole.velez@yahoo.com,Drama,"Sweet Hereafter, The (1997)"
657,26,F,none,78704,David,Martinez,david.martinez@outlook.com,Drama,Liar Liar (1997)
658,33,M,programmer,92626,Barry,Jenkins,barry.jenkins@yahoo.com,Drama,Babe (1995)
659,31,M,educator,54248,Eric,Le,eric.le@yahoo.com,Drama,"Streetcar Named Desire, A (1951)"
660,26,M,student,77380,Robert,Giles,robert.giles@outlook.com,Action,Monty Python and the Holy Grail (1974)
661,28,M,programmer,98121,Danielle,Cox,danielle.cox@gmail.com,Drama,"Wizard of Oz, The (1939)"
662,55,M,librarian,19102,Cody,Strickland,cody.strickland@gmail.com,Drama,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
663,26,M,other,19341,Chris,Peterson,chris.peterson@gmail.com,Drama,Seven (Se7en) (1995)
664,30,M,engineer,94115,Tiffany,Davis,tiffany.davis@outlook.com,Drama,Blade Runner (1982)
665,25,M,administrator,55412,Julie,Mccarthy,julie.mccarthy@gmail.com,Drama,Reservoir Dogs (1992)
666,44,M,administrator,61820,Stephen,Cruz,stephen.cruz@yahoo.com,Drama,Alien (1979)
667,35,M,librarian,01970,Brian,Hubbard,brian.hubbard@gmail.com,Drama,Secrets & Lies (1996)
668,29,F,writer,10016,Anthony,Hernandez,anthony.hernandez@outlook.com,Drama,Indiana Jones and the Last Crusade (1989)
669,37,M,other,20009,Miguel,Lopez,miguel.lopez@gmail.com,Drama,Like Water For Chocolate (Como agua para chocolate) (1992)
670,30,M,technician,21114,Rebecca,Hernandez,rebecca.hernandez@gmail.com,Drama,Some Like It Hot (1959)
671,21,M,programmer,91919,Stephen,White,stephen.white@yahoo.com,Action,"Fifth Element, The (1997)"
672,54,F,administrator,90095,Tonya,Bauer,tonya.bauer@yahoo.com,Comedy,"First Wives Club, The (1996)"
673,51,M,educator,22906,Dawn,Bryant,dawn.bryant@gmail.com,Drama,"Apostle, The (1997)"
674,13,F,student,55337,Nicholas,Morgan,nicholas.morgan@gmail.com,Action,"Godfather, The (1972)"
675,34,M,other,28814,Christian,Martinez,christian.martinez@yahoo.com,Drama,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
676,30,M,programmer,32712,Leah,Chan,leah.chan@yahoo.com,Action,"Hunt for Red October, The (1990)"
677,20,M,other,99835,Marvin,Parker,marvin.parker@outlook.com,Drama,"Devil's Advocate, The (1997)"
678,50,M,educator,61462,Stephen,Stevens,stephen.stevens@yahoo.com,Drama,Toy Story (1995)
679,20,F,student,54302,Laurie,Silva,laurie.silva@outlook.com,Comedy,Return of the Jedi (1983)
680,33,M,lawyer,90405,Bonnie,Franco,bonnie.franco@gmail.com,Drama,Leaving Las Vegas (1995)
681,44,F,marketing,97208,Michelle,Davis,michelle.davis@gmail.com,Drama,"English Patient, The (1996)"
682,23,M,programmer,55128,James,Hudson,james.hudson@yahoo.com,Drama,White Squall (1996)
683,42,M,librarian,23509,Jessica,Roberts,jessica.roberts@gmail.com,Drama,Lawrence of Arabia (1962)
684,28,M,student,55414,Kenneth,Silva,kenneth.silva@gmail.com,Comedy,Jerry Maguire (1996)
685,32,F,librarian,55409,Alicia,Hess,alicia.hess@yahoo.com,Drama,"Full Monty, The (1997)"
686,32,M,educator,26506,Tanya,Barnett,tanya.barnett@outlook.com,Drama,"Silence of the Lambs, The (1991)"
687,31,F,healthcare,27713,Ashley,Miller,ashley.miller@outlook.com,Thriller,Titanic (1997)
688,37,F,administrator,60476,Geoffrey,Williams,geoffrey.williams@gmail.com,Thriller,Scream (1996)
689,25,M,other,45439,James,Wright,james.wright@gmail.com,Action,Twelve Monkeys (1995)
690,35,M,salesman,63304,Brent,Henry,brent.henry@outlook.com,Comedy,Cape Fear (1991)
691,34,M,educator,60089,Marvin,Williamson,marvin.williamson@outlook.com,Drama,Rear Window (1954)
692,34,M,engineer,18053,Christopher,Stewart,christopher.stewart@outlook.com,Comedy,Back to the Future (1985)
693,43,F,healthcare,85210,Kelly,Chavez,kelly.chavez@gmail.com,Drama,One Flew Over the Cuckoo's Nest (1975)
694,60,M,programmer,06365,John,Mcknight,john.mcknight@yahoo.com,Drama,Amadeus (1984)
695,26,M,writer,38115,Nicholas,Johnson,nicholas.johnson@yahoo.com,Thriller,Everyone Says I Love You (1996)
696,55,M,other,94920,Bradley,Jackson,bradley.jackson@yahoo.com,Drama,Cool Hand Luke (1967)
697,25,M,other,77042,Elizabeth,Barnes,elizabeth.barnes@gmail.com,Thriller,Othello (1995)
698,28,F,programmer,06906,Thomas,Valdez,thomas.valdez@yahoo.com,Drama,Much Ado About Nothing (1993)
699,44,M,other,96754,Ricky,Garza,ricky.garza@gmail.com,Drama,Contact (1997)
700,17,M,student,76309,Kelsey,Short,kelsey.short@outlook.com,Action,Return of the Jedi (1983)
701,51,F,librarian,56321,Nancy,Carlson,nancy.carlson@outlook.com,Drama,Secrets & Lies (1996)
702,37,M,other,89104,Ernest,Salas,ernest.salas@gmail.com,Action,Star Trek: The Wrath of Khan (1982)
703,26,M,educator,49512,Robert,Shah,robert.shah@yahoo.com,Drama,Men in Black (1997)
704,51,F,librarian,91105,John,Garcia,john.garcia@yahoo.com,Drama,Patton (1970)
705,21,F,student,54494,Michael,Peterson,michael.peterson@yahoo.com,Action,Rent-a-Kid (1995)
706,23,M,student,55454,Joseph,Owens,joseph.owens@outlook.com,Thriller,Star Wars (1977)
707,56,F,librarian,19146,Scott,Marsh,scott.marsh@outlook.com,Drama,Shine (1996)
708,26,F,homemaker,96349,Antonio,Michael,antonio.michael@yahoo.com,Comedy,Toy Story (1995)
709,21,M,other,N4T1A,Laura,Franco,laura.franco@yahoo.com,Action,"Shawshank Redemption, The (1994)"
710,19,M,student,92020,Regina,Soto,regina.soto@outlook.com,Drama,Taxi Driver (1976)
711,22,F,student,15203,Emma,Gross,emma.gross@outlook.com,Drama,"Full Monty, The (1997)"
712,22,F,student,54901,Clifford,Owen,clifford.owen@yahoo.com,Comedy,"Corrina, Corrina (1994)"
713,42,F,other,07204,Carlos,Kelley,carlos.kelley@yahoo.com,Drama,"Apostle, The (1997)"
714,26,M,engineer,55343,Shannon,Barron,shannon.barron@outlook.com,Action,Return of the Jedi (1983)
715,21,M,technician,91206,Brianna,Stevens,brianna.stevens@gmail.com,Action,Groundhog Day (1993)
716,36,F,administrator,44265,Wanda,Fleming,wanda.fleming@gmail.com,Drama,Schindler's List (1993)
717,24,M,technician,84105,Teresa,Johnson,teresa.johnson@gmail.com,Drama,Marvin's Room (1996)
718,42,M,technician,64118,Randall,Roth,randall.roth@yahoo.com,Action,Father of the Bride Part II (1995)
719,37,F,other,V0R2H,Christopher,Garcia,christopher.garcia@gmail.com,Drama,Sling Blade (1996)
720,49,F,administrator,16506,Jennifer,Mullen,jennifer.mullen@yahoo.com,Drama,Four Days in September (1997)
721,24,F,entertainment,11238,Margaret,Duncan,margaret.duncan@gmail.com,Drama,Star Wars (1977)
722,50,F,homemaker,17331,Valerie,Mccarthy,valerie.mccarthy@gmail.com,Thriller,Willy Wonka and the Chocolate Factory (1971)
723,26,M,executive,94403,Tony,Jenkins,tony.jenkins@yahoo.com,Drama,Monty Python and the Holy Grail (1974)
724,31,M,executive,40243,Kevin,Daugherty,kevin.daugherty@yahoo.com,Drama,"Rainmaker, The (1997)"
725,21,M,student,91711,Kelsey,Wise,kelsey.wise@yahoo.com,Thriller,Fargo (1996)
726,25,F,administrator,80538,Denise,Perkins,denise.perkins@gmail.com,Comedy,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
727,25,M,student,78741,Megan,Wilkins,megan.wilkins@yahoo.com,Action,Heathers (1989)
728,58,M,executive,94306,Steven,Nelson,steven.nelson@gmail.com,Drama,Fargo (1996)
729,19,M,student,56567,Daniel,Torres,daniel.torres@yahoo.com,Thriller,"Wedding Singer, The (1998)"
730,31,F,scientist,32114,Joshua,Massey,joshua.massey@yahoo.com,Drama,Contact (1997)
731,41,F,educator,70403,Kenneth,Perkins,kenneth.perkins@yahoo.com,Drama,"Graduate, The (1967)"
732,28,F,other,98405,Amanda,Obrien,amanda.obrien@gmail.com,Drama,Picture Perfect (1997)
733,44,F,other,60630,John,Ortega,john.ortega@gmail.com,Drama,Antonia's Line (1995)
734,25,F,other,63108,Amber,Romero,amber.romero@gmail.com,Drama,Rebecca (1940)
735,29,F,healthcare,85719,Sabrina,Ross,sabrina.ross@yahoo.com,Drama,Lone Star (1996)
736,48,F,writer,94618,Martin,Martin,martin.martin@yahoo.com,Drama,"Boot, Das (1981)"
737,30,M,programmer,98072,Andrew,Miller,andrew.miller@yahoo.com,Drama,"Blues Brothers, The (1980)"
738,35,M,technician,95403,Kimberly,Perez,kimberly.perez@gmail.com,Action,Schindler's List (1993)
739,35,M,technician,73162,Brianna,Rogers,brianna.rogers@yahoo.com,Drama,"Assignment, The (1997)"
740,25,F,educator,22206,Debra,Brown,debra.brown@yahoo.com,Thriller,"English Patient, The (1996)"
741,25,M,writer,63108,Ronnie,Reed,ronnie.reed@gmail.com,Comedy,"Silence of the Lambs, The (1991)"
742,35,M,student,29210,Herbert,Jenkins,herbert.jenkins@yahoo.com,Drama,Contact (1997)
743,31,M,programmer,92660,Michael,Reed,michael.reed@outlook.com,Drama,Ridicule (1996)
744,35,M,marketing,47024,Brett,Larson,brett.larson@gmail.com,Drama,"Godfather, The (1972)"
745,42,M,writer,55113,Denise,Hudson,denise.hudson@gmail.com,Drama,East of Eden (1955)
746,25,M,engineer,19047,Jessica,Graham,jessica.graham@outlook.com,Action,Return of the Jedi (1983)
747,19,M,other,93612,Gabriel,Butler,gabriel.butler@gmail.com,Drama,Young Frankenstein (1974)
748,28,M,administrator,94720,Lawrence,White,lawrence.white@gmail.com,Drama,Raiders of the Lost Ark (1981)
749,33,M,other,80919,Mary,Wallace,mary.wallace@yahoo.com,Action,Phenomenon (1996)
750,28,M,administrator,32303,Jeffery,Jones,jeffery.jones@gmail.com,Thriller,"English Patient, The (1996)"
751,24,F,other,90034,Ashley,Hammond,ashley.hammond@outlook.com,Comedy,In & Out (1997)
752,60,M,retired,21201,Sharon,Hernandez,sharon.hernandez@gmail.com,Drama,Starship Troopers (1997)
753,56,M,salesman,91206,James,David,james.david@yahoo.com,Drama,"Boot, Das (1981)"
754,59,F,librarian,62901,Michael,Williams,michael.williams@outlook.com,Drama,Leaving Las Vegas (1995)
755,44,F,educator,97007,Elizabeth,Poole,elizabeth.poole@yahoo.com,Drama,Seven Years in Tibet (1997)
756,30,F,none,90247,Christine,Daugherty,christine.daugherty@outlook.com,Action,Rear Window (1954)
757,26,M,student,55104,Jacob,Cook,jacob.cook@outlook.com,Action,Get Shorty (1995)
758,27,M,student,53706,Jennifer,Compton,jennifer.compton@yahoo.com,Drama,2001: A Space Odyssey (1968)
759,20,F,student,68503,Jillian,Khan,jillian.khan@outlook.com,Action,Con Air (1997)
760,35,F,other,14211,Kathleen,Harris,kathleen.harris@gmail.com,Romance,Grease 2 (1982)
761,17,M,student,97302,Emma,Rodriguez,emma.rodriguez@gmail.com,Drama,Broken Arrow (1996)
762,32,M,administrator,95050,David,Wheeler,david.wheeler@yahoo.com,Romance,L.A. Confidential (1997)
763,27,M,scientist,02113,Thomas,Shaw,thomas.shaw@gmail.com,Drama,Sense and Sensibility (1995)
764,27,F,educator,62903,Christopher,Watson,christopher.watson@yahoo.com,Drama,"Sound of Music, The (1965)"
765,31,M,student,33066,Mary,Williams,mary.williams@outlook.com,Drama,Secrets & Lies (1996)
766,42,M,other,10960,Daniel,Fry,daniel.fry@yahoo.com,Drama,Citizen Kane (1941)
767,70,M,engineer,00000,Juan,Mcclain,juan.mcclain@gmail.com,Drama,Cyrano de Bergerac (1990)
768,29,M,administrator,12866,Kevin,Harris,kevin.harris@yahoo.com,Drama,"Princess Bride, The (1987)"
769,39,M,executive,06927,Alice,Clark,alice.clark@gmail.com,Comedy,"Full Monty, The (1997)"
770,28,M,student,14216,Anthony,Russell,anthony.russell@yahoo.com,Drama,"People vs. Larry Flynt, The (1996)"
771,26,M,student,15232,Amanda,Park,amanda.park@yahoo.com,Comedy,Much Ado About Nothing (1993)
772,50,M,writer,27105,Nicole,Hawkins,nicole.hawkins@outlook.com,Thriller,Mother (1996)
773,20,M,student,55414,Daniel,Reyes,daniel.reyes@yahoo.com,Drama,"Wrong Trousers, The (1993)"
774,30,M,student,80027,Jennifer,Shannon,jennifer.shannon@outlook.com,Action,"Clockwork Orange, A (1971)"
775,46,M,executive,90036,Emily,Robinson,emily.robinson@outlook.com,Drama,Deconstructing Harry (1997)
776,30,M,librarian,51157,Vincent,Munoz,vincent.munoz@yahoo.com,Horror,Jaws (1975)
777,63,M,programmer,01810,Michelle,Martin,michelle.martin@gmail.com,Drama,Monty Python and the Holy Grail (1974)
778,34,M,student,01960,Megan,Lewis,megan.lewis@yahoo.com,Drama,Seven (Se7en) (1995)
779,31,M,student,K7L5J,Kelly,Lamb,kelly.lamb@outlook.com,Comedy,Return of the Jedi (1983)
780,49,M,programmer,94560,Lisa,Willis,lisa.willis@gmail.com,Drama,Somewhere in Time (1980)
781,20,M,student,48825,Brian,Payne,brian.payne@gmail.com,Drama,Casablanca (1942)
782,21,F,artist,33205,Matthew,Graham,matthew.graham@yahoo.com,Drama,G.I. Jane (1997)
783,30,M,marketing,77081,Robert,Dawson,robert.dawson@outlook.com,Drama,Jackie Brown (1997)
784,47,M,administrator,91040,Virginia,Gray,virginia.gray@yahoo.com,Drama,"Full Monty, The (1997)"
785,32,M,engineer,23322,David,Nguyen,david.nguyen@yahoo.com,Comedy,Alien (1979)
786,36,F,engineer,01754,Shari,Decker,shari.decker@gmail.com,Drama,"Shining, The (1980)"
787,18,F,student,98620,Holly,Sparks,holly.sparks@outlook.com,Drama,"Rainmaker, The (1997)"
788,51,M,administrator,05779,Jasmine,Lewis,jasmine.lewis@yahoo.com,Drama,"Silence of the Lambs, The (1991)"
789,29,M,other,55420,Diana,Miranda,diana.miranda@gmail.com,Drama,"Godfather, The (1972)"
790,27,M,technician,80913,Michael,Burke,michael.burke@gmail.com,Comedy,"Little Princess, A (1995)"
791,31,M,educator,20064,William,Boyle,william.boyle@yahoo.com,Thriller,Cop Land (1997)
792,40,M,programmer,12205,Elizabeth,Carter,elizabeth.carter@gmail.com,Drama,Shiloh (1997)
